x-axis;1
second;Volt
-0.500000046776;0,446608
-0.499500046776;0,446608
-0.499000046776;0,446608
-0.498500046776;0,52701
-0.498000046776;0,366206
-0.497500046776;0,52701
-0.497000046776;0,446608
-0.496500046776;0,366206
-0.496000046776;0,446608
-0.495500046776;0,446608
-0.495000046776;0,52701
-0.494500046776;0,366206
-0.494000046776;0,446608
-0.493500046776;0,446608
-0.493000046776;0,366206
-0.492500046776;0,446608
-0.492000046776;0,446608
-0.491500046776;0,366206
-0.491000046776;0,446608
-0.490500046776;0,446608
-0.490000046776;0,446608
-0.489500046776;0,366206
-0.489000046776;0,366206
-0.488500046776;0,446608
-0.488000046776;0,446608
-0.487500046776;0,446608
-0.487000046776;0,366206
-0.486500046776;0,446608
-0.486000046776;0,366206
-0.485500046776;0,446608
-0.485000046776;0,446608
-0.484500046776;0,446608
-0.484000046776;0,366206
-0.483500046776;0,366206
-0.483000046776;0,446608
-0.482500046776;0,366206
-0.482000046776;0,366206
-0.481500046776;0,446608
-0.481000046776;0,446608
-0.480500046776;0,366206
-0.480000046776;0,366206
-0.479500046776;0,285804
-0.479000046776;0,366206
-0.478500046776;0,366206
-0.478000046776;0,366206
-0.477500046776;0,285804
-0.477000046776;0,366206
-0.476500046776;0,285804
-0.476000046776;0,446608
-0.475500046776;0,285804
-0.475000046776;0,366206
-0.474500046776;0,366206
-0.474000046776;0,446608
-0.473500046776;0,366206
-0.473000046776;0,366206
-0.472500046776;0,285804
-0.472000046776;0,366206
-0.471500046776;0,366206
-0.471000046776;0,446608
-0.470500046776;0,366206
-0.470000046776;0,285804
-0.469500046776;0,285804
-0.469000046776;0,366206
-0.468500046776;0,285804
-0.468000046776;0,446608
-0.467500046776;0,285804
-0.467000046776;0,285804
-0.466500046776;0,285804
-0.466000046776;0,285804
-0.465500046776;0,366206
-0.465000046776;0,285804
-0.464500046776;0,285804
-0.464000046776;0,366206
-0.463500046776;0,366206
-0.463000046776;0,285804
-0.462500046776;0,366206
-0.462000046776;0,366206
-0.461500046776;0,285804
-0.461000046776;0,285804
-0.460500046776;0,285804
-0.460000046776;0,285804
-0.459500046776;0,366206
-0.459000046776;0,285804
-0.458500046776;0,366206
-0.458000046776;0,285804
-0.457500046776;0,205402
-0.457000046776;0,366206
-0.456500046776;0,285804
-0.456000046776;0,366206
-0.455500046776;0,366206
-0.455000046776;0,285804
-0.454500046776;0,285804
-0.454000046776;0,285804
-0.453500046776;0,366206
-0.453000046776;0,285804
-0.452500046776;0,285804
-0.452000046776;0,285804
-0.451500046776;0,205402
-0.451000046776;0,205402
-0.450500046776;0,285804
-0.450000046776;0,205402
-0.449500046776;0,285804
-0.449000046776;0,285804
-0.448500046776;0,285804
-0.448000046776;0,285804
-0.447500046776;0,285804
-0.447000046776;0,285804
-0.446500046776;0,285804
-0.446000046776;0,205402
-0.445500046776;0,285804
-0.445000046776;0,205402
-0.444500046776;0,285804
-0.444000046776;0,205402
-0.443500046776;0,285804
-0.443000046776;0,205402
-0.442500046776;0,285804
-0.442000046776;0,205402
-0.441500046776;0,285804
-0.441000046776;0,205402
-0.440500046776;0,366206
-0.440000046776;0,285804
-0.439500046776;0,285804
-0.439000046776;0,285804
-0.438500046776;0,205402
-0.438000046776;0,205402
-0.437500046776;0,205402
-0.437000046776;0,205402
-0.436500046776;0,205402
-0.436000046776;0,285804
-0.435500046776;0,285804
-0.435000046776;0,285804
-0.434500046776;0,285804
-0.434000046776;0,285804
-0.433500046776;0,285804
-0.433000046776;0,205402
-0.432500046776;0,205402
-0.432000046776;0,285804
-0.431500046776;0,285804
-0.431000046776;0,205402
-0.430500046776;0,285804
-0.430000046776;0,205402
-0.429500046776;0,205402
-0.429000046776;0,205402
-0.428500046776;0,205402
-0.428000046776;0,285804
-0.427500046776;0,285804
-0.427000046776;0,205402
-0.426500046776;0,205402
-0.426000046776;0,205402
-0.425500046776;0,205402
-0.425000046776;0,125
-0.424500046776;0,205402
-0.424000046776;0,285804
-0.423500046776;0,205402
-0.423000046776;0,205402
-0.422500046776;0,205402
-0.422000046776;0,125
-0.421500046776;0,205402
-0.421000046776;0,205402
-0.420500046776;0,125
-0.420000046776;0,205402
-0.419500046776;0,205402
-0.419000046776;0,125
-0.418500046776;0,205402
-0.418000046776;0,205402
-0.417500046776;0,285804
-0.417000046776;0,205402
-0.416500046776;0,205402
-0.416000046776;0,125
-0.415500046776;0,205402
-0.415000046776;0,205402
-0.414500046776;0,205402
-0.414000046776;0,205402
-0.413500046776;0,205402
-0.413000046776;0,205402
-0.412500046776;0,205402
-0.412000046776;0,125
-0.411500046776;0,285804
-0.411000046776;0,205402
-0.410500046776;0,125
-0.410000046776;0,205402
-0.409500046776;0,205402
-0.409000046776;0,205402
-0.408500046776;0,205402
-0.408000046776;0,205402
-0.407500046776;0,125
-0.407000046776;0,205402
-0.406500046776;0,205402
-0.406000046776;0,125
-0.405500046776;0,125
-0.405000046776;0,125
-0.404500046776;0,205402
-0.404000046776;0,125
-0.403500046776;0,285804
-0.403000046776;0,125
-0.402500046776;0,205402
-0.402000046776;0,125
-0.401500046776;0,205402
-0.401000046776;0,285804
-0.400500046776;0,285804
-0.400000046776;0,205402
-0.399500046776;0,205402
-0.399000046776;0,205402
-0.398500046776;0,285804
-0.398000046776;0,205402
-0.397500046776;0,125
-0.397000046776;0,205402
-0.396500046776;0,125
-0.396000046776;0,285804
-0.395500046776;0,205402
-0.395000046776;0,125
-0.394500046776;0,205402
-0.394000046776;0,205402
-0.393500046776;0,125
-0.393000046776;0,205402
-0.392500046776;0,205402
-0.392000046776;0,125
-0.391500046776;0,205402
-0.391000046776;0,125
-0.390500046776;0,125
-0.390000046776;0,125
-0.389500046776;0,205402
-0.389000046776;0,205402
-0.388500046776;0,205402
-0.388000046776;0,205402
-0.387500046776;0,125
-0.387000046776;0,125
-0.386500046776;0,125
-0.386000046776;0,044598
-0.385500046776;0,125
-0.385000046776;0,125
-0.384500046776;0,125
-0.384000046776;0,205402
-0.383500046776;0,125
-0.383000046776;0,125
-0.382500046776;0,205402
-0.382000046776;0,205402
-0.381500046776;0,125
-0.381000046776;0,205402
-0.380500046776;0,205402
-0.380000046776;0,205402
-0.379500046776;0,205402
-0.379000046776;0,125
-0.378500046776;0,205402
-0.378000046776;0,125
-0.377500046776;0,205402
-0.377000046776;0,205402
-0.376500046776;0,125
-0.376000046776;0,205402
-0.375500046776;0,205402
-0.375000046776;0,205402
-0.374500046776;0,044598
