x-axis,1
second,Volt
-100.000E-03,+3.926E-03
-99.900E-03,-9.893E-03
-99.800E-03,+3.926E-03
-99.700E-03,+3.926E-03
-99.600E-03,+3.926E-03
-99.500E-03,-16.175E-03
-99.400E-03,-4.868E-03
-99.300E-03,-19.943E-03
-99.200E-03,-16.175E-03
-99.100E-03,-16.175E-03
-99.000E-03,-3.612E-03
-98.900E-03,+17.745E-03
-98.800E-03,+3.926E-03
-98.700E-03,-2.356E-03
-98.600E-03,+3.926E-03
-98.500E-03,-1.099E-03
-98.400E-03,+3.926E-03
-98.300E-03,-16.175E-03
-98.200E-03,-1.099E-03
-98.100E-03,-13.662E-03
-98.000E-03,+3.926E-03
-97.900E-03,-16.175E-03
-97.800E-03,-2.356E-03
-97.700E-03,+2.670E-03
-97.600E-03,+3.926E-03
-97.500E-03,-16.175E-03
-97.400E-03,-29.994E-03
-97.300E-03,-35.019E-03
-97.200E-03,-11.149E-03
-97.100E-03,-4.868E-03
-97.000E-03,+3.926E-03
-96.900E-03,+3.926E-03
-96.800E-03,-16.175E-03
-96.700E-03,+3.926E-03
-96.600E-03,-11.149E-03
-96.500E-03,-14.918E-03
-96.400E-03,-1.099E-03
-96.300E-03,-6.124E-03
-96.200E-03,+3.926E-03
-96.100E-03,+3.926E-03
-96.000E-03,-8.637E-03
-95.900E-03,-16.175E-03
-95.800E-03,+1.413E-03
-95.700E-03,-13.662E-03
-95.600E-03,-8.637E-03
-95.500E-03,+3.926E-03
-95.400E-03,-12.406E-03
-95.300E-03,-16.175E-03
-95.200E-03,+12.720E-03
-95.100E-03,-2.356E-03
-95.000E-03,+3.926E-03
-94.900E-03,+3.926E-03
-94.800E-03,-27.481E-03
-94.700E-03,+3.926E-03
-94.600E-03,-16.175E-03
-94.500E-03,-11.149E-03
-94.400E-03,-13.662E-03
-94.300E-03,-23.712E-03
-94.200E-03,+2.670E-03
-94.100E-03,-16.175E-03
-94.000E-03,-4.868E-03
-93.900E-03,+10.207E-03
-93.800E-03,+3.926E-03
-93.700E-03,+3.926E-03
-93.600E-03,-16.175E-03
-93.500E-03,+15.232E-03
-93.400E-03,+24.026E-03
-93.300E-03,-9.893E-03
-93.200E-03,-16.175E-03
-93.100E-03,-16.175E-03
-93.000E-03,+5.182E-03
-92.900E-03,+3.926E-03
-92.800E-03,-7.381E-03
-92.700E-03,-12.406E-03
-92.600E-03,+2.670E-03
-92.500E-03,-8.637E-03
-92.400E-03,-3.612E-03
-92.300E-03,-12.406E-03
-92.200E-03,-13.662E-03
-92.100E-03,+8.951E-03
-92.000E-03,-16.175E-03
-91.900E-03,-13.662E-03
-91.800E-03,+1.413E-03
-91.700E-03,-16.175E-03
-91.600E-03,+17.745E-03
-91.500E-03,+2.670E-03
-91.400E-03,+157E-06
-91.300E-03,+15.232E-03
-91.200E-03,+19.001E-03
-91.100E-03,+3.926E-03
-91.000E-03,-11.149E-03
-90.900E-03,-6.124E-03
-90.800E-03,+3.926E-03
-90.700E-03,+3.926E-03
-90.600E-03,+3.926E-03
-90.500E-03,-14.918E-03
-90.400E-03,+3.926E-03
-90.300E-03,+3.926E-03
-90.200E-03,+3.926E-03
-90.100E-03,-16.175E-03
-90.000E-03,+157E-06
-89.900E-03,-14.918E-03
-89.800E-03,-2.356E-03
-89.700E-03,-16.175E-03
-89.600E-03,+1.413E-03
-89.500E-03,+3.926E-03
-89.400E-03,-16.175E-03
-89.300E-03,-7.381E-03
-89.200E-03,+3.926E-03
-89.100E-03,+3.926E-03
-89.000E-03,-19.943E-03
-88.900E-03,-16.175E-03
-88.800E-03,+3.926E-03
-88.700E-03,-12.406E-03
-88.600E-03,-3.612E-03
-88.500E-03,-8.637E-03
-88.400E-03,-13.662E-03
-88.300E-03,+1.413E-03
-88.200E-03,-6.124E-03
-88.100E-03,+3.926E-03
-88.000E-03,+2.670E-03
-87.900E-03,-7.381E-03
-87.800E-03,-14.918E-03
-87.700E-03,-16.175E-03
-87.600E-03,+3.926E-03
-87.500E-03,-1.099E-03
-87.400E-03,-6.124E-03
-87.300E-03,-16.175E-03
-87.200E-03,+3.926E-03
-87.100E-03,+3.926E-03
-87.000E-03,-16.175E-03
-86.900E-03,+157E-06
-86.800E-03,+3.926E-03
-86.700E-03,-8.637E-03
-86.600E-03,-7.381E-03
-86.500E-03,-8.637E-03
-86.400E-03,+3.926E-03
-86.300E-03,-22.456E-03
-86.200E-03,+3.926E-03
-86.100E-03,+3.926E-03
-86.000E-03,+3.926E-03
-85.900E-03,+3.926E-03
-85.800E-03,-8.637E-03
-85.700E-03,-13.662E-03
-85.600E-03,-16.175E-03
-85.500E-03,-27.481E-03
-85.400E-03,-16.175E-03
-85.300E-03,+3.926E-03
-85.200E-03,+17.745E-03
-85.100E-03,-6.124E-03
-85.000E-03,-16.175E-03
-84.900E-03,+3.926E-03
-84.800E-03,+3.926E-03
-84.700E-03,-6.124E-03
-84.600E-03,+10.207E-03
-84.500E-03,+3.926E-03
-84.400E-03,+3.926E-03
-84.300E-03,-26.225E-03
-84.200E-03,+3.926E-03
-84.100E-03,+3.926E-03
-84.000E-03,+3.926E-03
-83.900E-03,+3.926E-03
-83.800E-03,-11.149E-03
-83.700E-03,+3.926E-03
-83.600E-03,-9.893E-03
-83.500E-03,-7.381E-03
-83.400E-03,-12.406E-03
-83.300E-03,+2.670E-03
-83.200E-03,-16.175E-03
-83.100E-03,-3.612E-03
-83.000E-03,-16.175E-03
-82.900E-03,-16.175E-03
-82.800E-03,-3.612E-03
-82.700E-03,-2.356E-03
-82.600E-03,-16.175E-03
-82.500E-03,+1.413E-03
-82.400E-03,-7.381E-03
-82.300E-03,-22.456E-03
-82.200E-03,+1.413E-03
-82.100E-03,-12.406E-03
-82.000E-03,-4.868E-03
-81.900E-03,-16.175E-03
-81.800E-03,+3.926E-03
-81.700E-03,+16.489E-03
-81.600E-03,-16.175E-03
-81.500E-03,-1.099E-03
-81.400E-03,+3.926E-03
-81.300E-03,+15.232E-03
-81.200E-03,-6.124E-03
-81.100E-03,-11.149E-03
-81.000E-03,-16.175E-03
-80.900E-03,+3.926E-03
-80.800E-03,-6.124E-03
-80.700E-03,-7.381E-03
-80.600E-03,+3.926E-03
-80.500E-03,-1.099E-03
-80.400E-03,-23.712E-03
-80.300E-03,+1.413E-03
-80.200E-03,-33.763E-03
-80.100E-03,-16.175E-03
-80.000E-03,-7.381E-03
-79.900E-03,+1.413E-03
-79.800E-03,+157E-06
