0	-653.27E-03
1	-226.13E-03
2	-402.01E-03
3	-351.76E-03
4	-402.01E-03
5	-552.76E-03
6	-50.25E-03
7	-427.14E-03
8	-125.63E-03
9	-402.01E-03
10	-326.63E-03
11	-402.01E-03
12	+0.0E+00
13	-402.01E-03
14	-50.25E-03
15	-25.13E-03
16	-125.63E-03
17	-150.75E-03
18	-728.64E-03
19	-402.01E-03
20	-125.63E-03
21	+0.0E+00
22	-402.01E-03
23	-402.01E-03
24	-125.63E-03
25	-326.63E-03
26	+0.0E+00
27	-351.76E-03
28	+0.0E+00
29	+0.0E+00
30	-326.63E-03
31	-402.01E-03
32	-527.64E-03
33	+0.0E+00
34	+0.0E+00
35	-402.01E-03
36	+0.0E+00
37	-150.75E-03
38	-326.63E-03
39	-351.76E-03
40	+0.0E+00
41	-628.14E-03
42	-402.01E-03
43	-402.01E-03
44	-251.26E-03
45	-804.02E-03
46	-452.26E-03
47	-402.01E-03
48	-653.27E-03
49	-402.01E-03
50	-50.25E-03
51	-402.01E-03
52	+0.0E+00
53	-402.01E-03
54	-402.01E-03
55	-25.13E-03
56	-527.64E-03
57	-226.13E-03
58	-326.63E-03
59	-402.01E-03
60	-125.63E-03
61	+0.0E+00
62	-50.25E-03
63	-427.14E-03
64	-402.01E-03
65	-301.51E-03
66	+0.0E+00
67	-351.76E-03
68	-125.63E-03
69	-402.01E-03
70	-50.25E-03
71	-402.01E-03
72	-251.26E-03
73	+0.0E+00
74	-326.63E-03
75	-402.01E-03
76	-402.01E-03
77	-402.01E-03
78	-402.01E-03
79	-402.01E-03
80	-402.01E-03
81	-804.02E-03
82	-402.01E-03
83	-402.01E-03
84	-125.63E-03
85	-226.13E-03
86	-50.25E-03
87	+0.0E+00
88	-251.26E-03
89	-402.01E-03
90	-326.63E-03
91	-351.76E-03
92	-125.63E-03
93	-226.13E-03
94	-452.26E-03
95	-703.52E-03
96	-125.63E-03
97	+0.0E+00
98	-402.01E-03
99	-753.77E-03
100	-251.26E-03
101	+0.0E+00
102	-402.01E-03
